t,x,ts
3.3842304,0.099999994,0.61068255
3.394243,0.099999994,0.6094577
3.4042554,0.099999994,0.6083171
3.414268,0.099999994,0.60728675
3.4242804,0.099999994,0.6063884
3.434293,0.099999994,0.60564953
3.4443054,0.099999994,0.6050945
3.454318,0.099999994,0.6047495
3.4643304,0.099999994,0.6046385
3.474343,0.099999994,0.6047811
3.4843554,0.099999994,0.60520905
3.494368,0.099999994,0.60593563
3.5043805,0.099999994,0.6069861
3.514393,0.099999994,0.6083811
3.5244055,0.099999994,0.6101361
3.534418,0.099999994,0.6122698
3.5444305,0.099999994,0.61479515
3.5544431,0.099999994,0.6177295
3.5644555,0.099999994,0.6210845
3.5744681,0.099999994,0.62486976
3.5844805,0.099999994,0.62909526
3.5944932,0.099999994,0.6337692
3.6045058,0.099999994,0.6388964
3.6145184,0.099999994,0.64448196
3.6245308,0.099999994,0.65052897
3.6345434,0.099999994,0.6570408
3.6445558,0.099999994,0.6640164
3.6545684,0.099999994,0.67145723
3.6645808,0.099999994,0.67935807
3.6745934,0.099999994,0.68771654
3.6846058,0.099999994,0.6965324
3.6946185,0.099999994,0.70579565
3.7046309,0.099999994,0.7155033
3.7146435,0.099999994,0.72564703
3.7246559,0.099999994,0.7362198
3.7346685,0.099999994,0.74721205
3.744681,0.099999994,0.7586192
3.7546935,0.099999994,0.7704244
3.764706,0.099999994,0.78262335
3.7747185,0.099999994,0.7952036
3.784731,0.099999994,0.8081514
3.7947435,0.099999994,0.82145554
3.804756,0.099999994,0.8351081
3.8147686,0.099999994,0.84909207
3.824781,0.099999994,0.86339635
3.8347936,0.099999994,0.8780075
3.8448062,0.099999994,0.8929103
3.8548188,0.099999994,0.90809274
3.8648312,0.099999994,0.9235398
3.8748438,0.099999994,0.93923765
3.8848562,0.099999994,0.95517033
3.8948689,0.099999994,0.97132295
3.9048812,0.099999994,0.9876819
3.9148939,0.099999994,1.0042303
3.9249063,0.099999994,1.0209522
3.9349189,0.099999994,1.0378339
3.9449313,0.099999994,1.0548563
3.954944,0.099999994,1.072007
3.9649563,0.099999994,1.0892661
3.974969,0.099999994,1.1066222
3.9849813,0.099999994,1.1240532
3.994994,0.099999994,1.1415461
4.005006,0.099999994,1.1590843
4.0150185,0.099999994,1.1766531
4.025031,0.099999994,1.1942306
4.0350432,0.099999994,1.2118049
4.045056,0.099999994,1.2293599
4.0550685,0.099999994,1.2468774
4.065081,0.099999994,1.2643437
4.0750933,0.099999994,1.2817411
4.0851064,0.099999994,1.2990553
4.095119,0.099999994,1.3162706
4.1051316,0.099999994,1.3333695
4.115144,0.099999994,1.3503401
4.1251564,0.099999994,1.367168
4.135169,0.099999994,1.3838367
4.1451817,0.099999994,1.4003396
4.155194,0.099999994,1.4166563
4.1652064,0.099999994,1.4327736
4.175219,0.099999994,1.4486828
4.1852317,0.099999994,1.4643736
4.195244,0.099999994,1.4798329
4.2052565,0.099999994,1.4950509
4.215269,0.099999994,1.5100191
4.2252817,0.099999994,1.5247262
4.235294,0.099999994,1.5391662
4.2453065,0.099999994,1.5533295
4.255319,0.099999994,1.5672145
4.2653317,0.099999994,1.5808129
4.275344,0.099999994,1.5941186
4.2853565,0.099999994,1.607127
4.295369,0.099999994,1.6198385
4.305382,0.099999994,1.6322491
4.315394,0.099999994,1.6443627
4.325407,0.099999994,1.6561735
4.3354197,0.099999994,1.6676853
4.3454323,0.099999994,1.6789
4.3554444,0.099999994,1.6898174
4.365457,0.099999994,1.7004523
4.3754697,0.099999994,1.710798
4.3854823,0.099999994,1.7208693
4.3954945,0.099999994,1.7306721
4.405507,0.099999994,1.7402122
4.4155197,0.099999994,1.7495012
4.4255323,0.099999994,1.7585516
4.4355445,0.099999994,1.7673748
4.445557,0.099999994,1.7759793
4.4555697,0.099999994,1.7843826
4.4655824,0.099999994,1.7925968
4.4755945,0.099999994,1.8006406
4.485607,0.099999994,1.8085239
4.49562,0.099999994,1.8162656
4.5056324,0.099999994,1.8238826
4.5156446,0.099999994,1.8313887
4.525657,0.099999994,1.838803
4.53567,0.099999994,1.846138
4.5456824,0.099999994,1.8534129
4.5556946,0.099999994,1.8606431
4.565707,0.099999994,1.867841
4.57572,0.099999994,1.875021
4.5857325,0.099999994,1.8821967
4.5957446,0.099999994,1.88938
4.605757,0.099999994,1.8965795
4.61577,0.099999994,1.9038019
4.6257825,0.099999994,1.9110577
4.6357946,0.099999994,1.9183483
4.6458073,0.099999994,1.9256763
4.65582,0.099999994,1.9330444
4.6658325,0.099999994,1.9404445
4.6758447,0.099999994,1.9478753
4.6858573,0.099999994,1.9553323
4.69587,0.099999994,1.9627986
4.7058825,0.099999994,1.9702697
4.7158947,0.099999994,1.9777231
4.7259073,0.099999994,1.9851472
4.73592,0.099999994,1.992522
4.7459326,0.099999994,1.9998238
4.7559447,0.099999994,2.0070288
4.7659574,0.099999994,2.0141158
4.77597,0.099999994,2.0210524
4.7859826,0.099999994,2.0278165
4.7959948,0.099999994,2.0343711
4.8060074,0.099999994,2.040696
4.81602,0.099999994,2.0467515
4.8260326,0.099999994,2.052512
4.836045,0.099999994,2.0579438
4.8460574,0.099999994,2.0630133
4.85607,0.099999994,2.067698
4.8660827,0.099999994,2.0719595
4.876095,0.099999994,2.075771
4.8861074,0.099999994,2.0791037
4.89612,0.099999994,2.081934
4.9061327,0.099999994,2.084234
4.916145,0.099999994,2.0859766
4.9261575,0.099999994,2.0871446
4.93617,0.099999994,2.0877166
4.9461827,0.099999994,2.0876725
4.956195,0.099999994,2.0869954
4.9662075,0.099999994,2.0856743
4.97622,0.099999994,2.0836954
4.9862328,0.099999994,2.0810502
4.996245,0.099999994,2.0777345
5.0062575,0.099999994,2.0737393
5.01627,0.099999994,2.069066
5.026283,0.099999994,2.0637145
5.036295,0.099999994,2.0576887
5.0463076,0.099999994,2.0509956
5.05632,0.099999994,2.043642
5.066333,0.099999994,2.035641
5.076345,0.099999994,2.027003
5.0863576,0.099999994,2.0177476
5.09637,0.099999994,2.0078883
5.106383,0.099999994,1.9974506
5.116395,0.099999994,1.9864526
5.1264076,0.099999994,1.9749212
5.1364202,0.099999994,1.9628806
5.146433,0.099999994,1.9503608
5.156445,0.099999994,1.9373875
5.1664577,0.099999994,1.9239929
5.1764703,0.099999994,1.9102075
5.186483,0.099999994,1.8960621
5.196495,0.099999994,1.8815932
5.206508,0.099999994,1.8668289
5.216521,0.099999994,1.8518033
5.2265334,0.099999994,1.83655
5.2365456,0.099999994,1.8211026
5.246558,0.099999994,1.8054917
5.256571,0.099999994,1.7897513
5.2665834,0.099999994,1.7739067
5.2765956,0.099999994,1.7579939
5.286608,0.099999994,1.742038
5.296621,0.099999994,1.7260654
5.3066335,0.099999994,1.710105
5.3166456,0.099999994,1.6941826
5.3266582,0.099999994,1.6783152
5.336671,0.099999994,1.6625283
5.3466835,0.099999994,1.6468413
5.3566957,0.099999994,1.6312737
5.3667083,0.099999994,1.6158392
5.376721,0.099999994,1.6005538
5.3867335,0.099999994,1.5854292
5.3967457,0.099999994,1.5704798
5.4067583,0.099999994,1.5557139
5.416771,0.099999994,1.5411396
5.4267836,0.099999994,1.5267668
5.4367957,0.099999994,1.5125968
5.446809,0.099999994,1.4986353
5.4568214,0.099999994,1.4848876
5.466834,0.099999994,1.4713514
5.476846,0.099999994,1.4580317
5.486859,0.099999994,1.4449252
5.4968715,0.099999994,1.4320333
5.506884,0.099999994,1.4193513
5.5168962,0.099999994,1.4068775
5.526909,0.099999994,1.394609
5.5369215,0.099999994,1.3825405
5.546934,0.099999994,1.3706685
5.5569463,0.099999994,1.3589878
5.566959,0.099999994,1.3474929
5.5769715,0.099999994,1.3361776
5.586984,0.099999994,1.3250353
5.5969963,0.099999994,1.3140613
5.607009,0.099999994,1.3032486
5.6170216,0.099999994,1.2925897
5.627034,0.099999994,1.2820799
5.6370463,0.099999994,1.2717128
5.647059,0.099999994,1.2614808
5.6570716,0.099999994,1.251375
5.667084,0.099999994,1.241395
5.6770964,0.099999994,1.2315295
5.687109,0.099999994,1.221775
5.6971216,0.099999994,1.2121271
5.7071342,0.099999994,1.2025759
5.7171464,0.099999994,1.1931217
5.727159,0.099999994,1.1837552
5.7371716,0.099999994,1.1744707
5.7471843,0.099999994,1.1652664
5.7571964,0.099999994,1.1561389
5.767209,0.099999994,1.1470804
5.7772217,0.099999994,1.1380904
5.7872343,0.099999994,1.129164
5.7972465,0.099999994,1.1202983
5.807259,0.099999994,1.1114898
5.8172717,0.099999994,1.1027373
5.8272843,0.099999994,1.0940363
5.8372965,0.099999994,1.0853869
5.847309,0.099999994,1.0767851
5.8573217,0.099999994,1.0682304
5.8673344,0.099999994,1.0597215
5.8773465,0.099999994,1.0512573
5.887359,0.099999994,1.0428374
5.897372,0.099999994,1.0344601
5.9073844,0.099999994,1.026125
5.9173965,0.099999994,1.0178306
5.927409,0.099999994,1.0095809
5.937422,0.099999994,1.0013717
5.9474344,0.099999994,0.9932045
5.9574466,0.099999994,0.98508024
5.967459,0.099999994,0.977
5.977472,0.099999994,0.9689626
5.9874845,0.099999994,0.9609699
5.9974966,0.099999994,0.9530231
6.007509,0.099999994,0.9451225
6.017522,0.099999994,0.93726957
6.0275345,0.099999994,0.929464
6.0375466,0.099999994,0.9217101
6.0475593,0.099999994,0.914007
6.057572,0.099999994,0.90635484
6.0675845,0.099999994,0.89875835
6.0775967,0.099999994,0.8912151
6.0876093,0.099999994,0.8837297
6.097622,0.099999994,0.8763033
6.1076345,0.099999994,0.8689345
6.1176467,0.099999994,0.86162776
6.1276593,0.099999994,0.8543826
6.137672,0.099999994,0.8472025
6.1476846,0.099999994,0.84008735
6.1576967,0.099999994,0.833038
6.1677094,0.099999994,0.82605785
6.177722,0.099999994,0.8191475
6.1877346,0.099999994,0.8123068
6.1977468,0.099999994,0.80553937
6.2077594,0.099999994,0.79884577
6.217772,0.099999994,0.7922262
6.2277846,0.099999994,0.7856832
6.237797,0.099999994,0.7792164
6.24781,0.099999994,0.7728301
6.2578225,0.099999994,0.7665233
6.267835,0.099999994,0.7602946
6.2778473,0.099999994,0.7541505
6.28786,0.099999994,0.74808764
6.2978725,0.099999994,0.7421079
6.307885,0.099999994,0.7362136
6.3178973,0.099999994,0.7304034
6.32791,0.099999994,0.72468007
6.3379226,0.099999994,0.71904325
6.347935,0.099999994,0.7134931
6.3579473,0.099999994,0.7080319
6.36796,0.099999994,0.70265955
6.3779726,0.099999994,0.6973762
6.387985,0.099999994,0.6921822
6.3979974,0.099999994,0.6870795
6.40801,0.099999994,0.6820654
6.4180226,0.099999994,0.6771438
6.4280353,0.099999994,0.6723132
6.4380474,0.099999994,0.6675739
6.44806,0.099999994,0.6629279
6.4580727,0.099999994,0.6583719
6.4680853,0.099999994,0.6539095
6.4780974,0.099999994,0.6495394
6.48811,0.099999994,0.6452626
6.4981227,0.099999994,0.64107627
6.5081353,0.099999994,0.636984
6.5181475,0.099999994,0.6329846
6.52816,0.099999994,0.6290785
6.5381727,0.099999994,0.6252639
6.5481853,0.099999994,0.62154245
6.5581975,0.099999994,0.617913
6.56821,0.099999994,0.61437666
6.5782228,0.099999994,0.6109315
6.5882354,0.099999994,0.60757995
6.5982475,0.099999994,0.6043198
6.60826,0.099999994,0.6011518
6.618273,0.099999994,0.5980737
6.6282854,0.099999994,0.5950891
6.6382976,0.099999994,0.59219456
6.6483107,0.099999994,0.5893917
6.6583233,0.099999994,0.5866782
6.668336,0.099999994,0.584056
6.678348,0.099999994,0.58152324
6.6883607,0.099999994,0.5790789
6.6983733,0.099999994,0.57672584
6.708386,0.099999994,0.57446074
6.718398,0.099999994,0.57228434
6.7284107,0.099999994,0.5701966
6.7384233,0.099999994,0.56819737
6.748436,0.099999994,0.5662832
6.758448,0.099999994,0.5644593
6.7684608,0.099999994,0.56271905
6.7784734,0.099999994,0.5610677
6.788486,0.099999994,0.55950075
6.798498,0.099999994,0.5580213
6.808511,0.099999994,0.55662537
6.8185234,0.099999994,0.55531365
6.828536,0.099999994,0.5540867
6.838548,0.099999994,0.55294347
6.848561,0.099999994,0.5518844
6.8585734,0.099999994,0.5509081
6.868586,0.099999994,0.5500146
6.878598,0.099999994,0.549202
6.888611,0.099999994,0.548473
6.8986235,0.099999994,0.5478237
6.908636,0.099999994,0.5472558
6.9186482,0.099999994,0.5467675
6.928661,0.099999994,0.54635954
6.9386735,0.099999994,0.54603165
6.948686,0.099999994,0.5457808
6.9586983,0.099999994,0.5456116
6.968711,0.099999994,0.54551804
6.9787235,0.099999994,0.54550296
6.988736,0.099999994,0.5455643
6.9987483,0.099999994,0.54570395
7.008761,0.099999994,0.54591763
7.0187736,0.099999994,0.54620814
7.028786,0.099999994,0.54657435
7.0387983,0.099999994,0.5470145
7.048811,0.099999994,0.5475296
7.0588236,0.099999994,0.5481194
7.068836,0.099999994,0.54878145
7.0788484,0.099999994,0.549517
7.088861,0.099999994,0.5503237
7.0988736,0.099999994,0.5512029
7.1088862,0.099999994,0.55215394
7.1188984,0.099999994,0.5531772
7.128911,0.099999994,0.55427015
7.1389236,0.099999994,0.55543315
7.1489363,0.099999994,0.5566658
7.1589484,0.099999994,0.55796784
7.168961,0.099999994,0.55933845
7.1789737,0.099999994,0.5607776
7.1889863,0.099999994,0.5622839
7.1989985,0.099999994,0.56385744
7.209011,0.099999994,0.5654992
7.2190237,0.099999994,0.5672047
7.2290363,0.099999994,0.5689784
7.2390485,0.099999994,0.5708169
7.249061,0.099999994,0.57272005
7.2590737,0.099999994,0.5746863
7.2690864,0.099999994,0.5767181
7.2790985,0.099999994,0.5788119
7.289111,0.099999994,0.58096975
7.299124,0.099999994,0.58318996
7.3091364,0.099999994,0.5854722
7.3191485,0.099999994,0.5878149
7.329161,0.099999994,0.59021866
7.339174,0.099999994,0.5926833
7.3491864,0.099999994,0.59520745
7.3591986,0.099999994,0.5977912
7.3692117,0.099999994,0.60043335
7.3792243,0.099999994,0.6031345
7.389237,0.099999994,0.6058936
7.399249,0.099999994,0.60870993
7.4092617,0.099999994,0.6115829
7.4192743,0.099999994,0.6145117
7.429287,0.099999994,0.61749774
7.439299,0.099999994,0.6205362
7.4493117,0.099999994,0.62363243
7.4593244,0.099999994,0.6267812
7.469337,0.099999994,0.62998366
7.479349,0.099999994,0.63324046
7.489362,0.099999994,0.6365485
7.4993744,0.099999994,0.6399088
7.509387,0.099999994,0.6433209
7.519399,0.099999994,0.6467843
7.529412,0.099999994,0.65029776
7.5394244,0.099999994,0.6538621
7.549437,0.099999994,0.657474
7.559449,0.099999994,0.6611365
7.569462,0.099999994,0.66484535
7.5794744,0.099999994,0.6686025
7.589487,0.099999994,0.672409
7.599499,0.099999994,0.6762588
7.609512,0.099999994,0.6801559
7.6195245,0.099999994,0.6840991
7.629537,0.099999994,0.68808764
7.6395493,0.099999994,0.6921196
7.649562,0.099999994,0.6961949
7.6595745,0.099999994,0.700314
7.669587,0.099999994,0.70447695
7.6795993,0.099999994,0.70868075
7.689612,0.099999994,0.71292645
7.6996245,0.099999994,0.7172111
7.709637,0.099999994,0.7215389
7.7196493,0.099999994,0.7259054
7.729662,0.099999994,0.7303119
7.7396746,0.099999994,0.7347561
7.749687,0.099999994,0.73923844
7.7596993,0.099999994,0.7437582
7.769712,0.099999994,0.74831533
7.7797246,0.099999994,0.7529085
7.789737,0.099999994,0.7575388
7.7997494,0.099999994,0.76220316
7.809762,0.099999994,0.76690114
7.8197746,0.099999994,0.77163434
7.8297873,0.099999994,0.776399
7.8397994,0.099999994,0.78119856
7.8498125,0.099999994,0.7860302
7.859825,0.099999994,0.79089284
7.8698378,0.099999994,0.7957872
7.87985,0.099999994,0.8007117
7.8898625,0.099999994,0.8056673
7.899875,0.099999994,0.8106508
7.909888,0.099999994,0.81566423
7.9199,0.099999994,0.8207034
7.9299126,0.099999994,0.8257729
7.939925,0.099999994,0.8308686
7.949938,0.099999994,0.8359915
7.95995,0.099999994,0.84113896
7.9699626,0.099999994,0.8463111
7.979975,0.099999994,0.8515098
7.989988,0.099999994,0.8567315
8.0,0.099999994,0.8619774
0.0,0.12,0.980225
0.010012516,0.12,1.0074136
0.020025032,0.12,1.0340798
0.030037548,0.12,1.0602195
0.040050063,0.12,1.0858305
0.05006258,0.12,1.1109142
0.060075097,0.12,1.1354716
0.07008761,0.12,1.1595054
0.08010013,0.12,1.1830187
0.09011264,0.12,1.2060182
0.10012516,0.12,1.2285087
0.11013767,0.12,1.2504978
0.12015019,0.12,1.271992
0.1301627,0.12,1.2930014
0.14017522,0.12,1.3135335
0.15018773,0.12,1.3335996
0.16020025,0.12,1.3532085
0.17021278,0.12,1.3723707
0.18022528,0.12,1.3910968
0.1902378,0.12,1.4094
0.20025031,0.12,1.4272897
0.21026284,0.12,1.4447777
0.22027534,0.12,1.4618759
0.23028786,0.12,1.4785957
0.24030039,0.12,1.4949491
0.2503129,0.12,1.5109489
0.26032543,0.12,1.5266039
0.27033794,0.12,1.5419314
0.28035045,0.12,1.5569377
0.29036295,0.12,1.571635
0.3003755,0.12,1.5860357
0.310388,0.12,1.6001515
0.3204005,0.12,1.6139908
0.330413,0.12,1.627567
0.34042555,0.12,1.6408877
0.35043806,0.12,1.6539638
0.36045057,0.12,1.6668043
0.37046307,0.12,1.6794169
0.3804756,0.12,1.6918123
0.39048812,0.12,1.7039971
0.40050063,0.12,1.7159772
0.41051313,0.12,1.7277625
0.42052567,0.12,1.7393558
0.43053818,0.12,1.7507646
0.44055068,0.12,1.7619925
0.4505632,0.12,1.773046
0.46057573,0.12,1.7839241
0.47058824,0.12,1.7946365
0.48060077,0.12,1.8051779
0.49061328,0.12,1.8155508
0.5006258,0.12,1.8257582
0.5106383,0.12,1.8357954
0.52065086,0.12,1.8456652
0.5306634,0.12,1.8553619
0.5406759,0.12,1.8648832
0.5506884,0.12,1.874223
0.5607009,0.12,1.8833792
0.5707134,0.12,1.8923416
0.5807259,0.12,1.9011071
0.5907384,0.12,1.9096646
0.600751,0.12,1.9180067
0.6107635,0.12,1.9261227
0.620776,0.12,1.9340014
0.6307885,0.12,1.9416356
0.640801,0.12,1.9490063
0.6508135,0.12,1.9561048
0.660826,0.12,1.9629197
0.67083853,0.12,1.969435
0.6808511,0.12,1.9756372
0.6908636,0.12,1.9815125
0.7008761,0.12,1.9870465
0.7108886,0.12,1.9922276
0.72090113,0.12,1.9970393
0.73091364,0.12,2.0014718
0.74092615,0.12,2.0055084
0.75093865,0.12,2.0091422
0.7609512,0.12,2.0123608
0.7709637,0.12,2.0151565
0.78097624,0.12,2.0175169
0.79098874,0.12,2.0194414
0.80100125,0.12,2.0209239
0.81101376,0.12,2.0219605
0.82102627,0.12,2.0225523
0.8310388,0.12,2.0227008
0.84105134,0.12,2.0224056
0.85106385,0.12,2.0216777
0.86107635,0.12,2.0205224
0.87108886,0.12,2.018948
0.88110137,0.12,2.0169675
0.8911139,0.12,2.014591
0.9011264,0.12,2.0118365
0.9111389,0.12,2.0087183
0.92115146,0.12,2.005253
0.93116397,0.12,2.0014596
0.9411765,0.12,1.9973555
0.951189,0.12,1.9929588
0.96120155,0.12,1.9882908
0.97121406,0.12,1.9833696
0.98122656,0.12,1.9782135
0.9912391,0.12,1.9728417
1.0012516,0.12,1.9672706
1.0112641,0.12,1.9615188
1.0212766,0.12,1.9555998
1.0312891,0.12,1.9495313
1.0413016,0.12,1.9433248
1.0513141,0.12,1.9369943
1.0613266,0.12,1.9305525
1.0713391,0.12,1.9240079
1.0813516,0.12,1.9173684
1.0913641,0.12,1.9106424
1.1013767,0.12,1.9038384
1.1113892,0.12,1.8969629
1.1214018,0.12,1.890017
1.1314143,0.12,1.8830056
1.1414268,0.12,1.8759329
1.1514393,0.12,1.8688016
1.1614518,0.12,1.8616099
1.1714643,0.12,1.8543565
1.1814768,0.12,1.8470466
1.1914895,0.12,1.8396754
1.2015018,0.12,1.8322413
1.2115144,0.12,1.824744
1.2215269,0.12,1.8171775
1.2315394,0.12,1.8095412
1.2415519,0.12,1.801832
1.2515644,0.12,1.7940423
1.2615769,0.12,1.7861719
1.2715895,0.12,1.7782111
1.281602,0.12,1.7701576
1.2916145,0.12,1.7620039
1.301627,0.12,1.7537456
1.3116395,0.12,1.7453747
1.321652,0.12,1.7368858
1.3316646,0.12,1.7282703
1.3416771,0.12,1.719522
1.3516896,0.12,1.7106314
1.3617022,0.12,1.7015932
1.3717147,0.12,1.6923976
1.3817272,0.12,1.6830399
1.3917397,0.12,1.6735089
1.4017522,0.12,1.663796
1.4117647,0.12,1.6538982
1.4217772,0.12,1.6438031
1.4317899,0.12,1.6335063
1.4418023,0.12,1.6229985
1.4518148,0.12,1.6122749
1.4618273,0.12,1.6013317
1.4718398,0.12,1.5901589
1.4818523,0.12,1.5787566
1.4918648,0.12,1.5671186
1.5018773,0.12,1.5552433
1.5118899,0.12,1.5431278
1.5219024,0.12,1.5307732
1.531915,0.12,1.5181799
1.5419275,0.12,1.5053496
1.55194,0.12,1.4922884
1.5619525,0.12,1.4789948
1.571965,0.12,1.4654816
1.5819775,0.12,1.4517522
1.59199,0.12,1.4378214
1.6020025,0.12,1.4236981
1.612015,0.12,1.4093926
1.6220275,0.12,1.3949238
1.63204,0.12,1.3803058
1.6420525,0.12,1.365556
1.652065,0.12,1.3506963
1.6620775,0.12,1.3357449
1.67209,0.12,1.3207259
1.6821027,0.12,1.3056602
1.6921152,0.12,1.2905735
1.7021277,0.12,1.2754943
1.7121402,0.12,1.2604456
1.7221527,0.12,1.2454543
1.7321652,0.12,1.23055
1.7421777,0.12,1.2157586
1.7521904,0.12,1.2011087
1.7622027,0.12,1.1866288
1.7722152,0.12,1.1723456
1.7822278,0.12,1.1582859
1.7922403,0.12,1.1444762
1.8022528,0.12,1.1309376
1.8122653,0.12,1.1176968
1.8222778,0.12,1.1047773
1.8322904,0.12,1.0921967
1.8423029,0.12,1.0799782
1.8523154,0.12,1.0681357
1.8623279,0.12,1.0566847
1.8723404,0.12,1.0456421
1.882353,0.12,1.0350151
1.8923655,0.12,1.0248145
1.902378,0.12,1.0150485
1.9123905,0.12,1.0057199
1.9224031,0.12,0.9968346
1.9324156,0.12,0.9883905
1.9424281,0.12,0.98039013
1.9524406,0.12,0.9728238
1.9624531,0.12,0.9656928
1.9724656,0.12,0.9589872
1.9824781,0.12,0.9527016
1.9924908,0.12,0.94682187
2.0025032,0.12,0.9413417
2.0125158,0.12,0.9362441
2.0225282,0.12,0.9315167
2.0325408,0.12,0.92714614
2.0425532,0.12,0.9231141
2.0525658,0.12,0.9194067
2.0625782,0.12,0.91600376
2.0725908,0.12,0.9128893
2.0826032,0.12,0.91004485
2.0926158,0.12,0.90745205
2.1026282,0.12,0.90508944
2.1126409,0.12,0.90293914
2.1226532,0.12,0.9009808
2.1326659,0.12,0.89919585
2.1426783,0.12,0.8975635
2.152691,0.12,0.89606494
2.1627035,0.12,0.8946788
2.1727161,0.12,0.89338833
2.1827285,0.12,0.8921692
2.1927412,0.12,0.89100724
2.2027535,0.12,0.8898818
2.2127662,0.12,0.88877326
2.2227786,0.12,0.8876652
2.2327912,0.12,0.8865375
2.2428036,0.12,0.8853745
2.2528162,0.12,0.8841571
2.2628286,0.12,0.88287073
2.2728412,0.12,0.881499
2.2828536,0.12,0.8800263
2.2928662,0.12,0.8784371
2.3028786,0.12,0.8767181
2.3128912,0.12,0.8748562
2.3229036,0.12,0.872837
2.3329163,0.12,0.8706519
2.3429286,0.12,0.8682863
2.3529413,0.12,0.86573344
2.3629537,0.12,0.8629816
2.3729663,0.12,0.8600257
2.3829787,0.12,0.85685617
2.3929913,0.12,0.8534699
2.4030037,0.12,0.84986025
2.4130163,0.12,0.84602505
2.4230287,0.12,0.84196204
2.4330413,0.12,0.8376718
2.4430537,0.12,0.8331519
2.4530663,0.12,0.8284083
2.4630787,0.12,0.8234393
2.4730914,0.12,0.8182549
2.483104,0.12,0.81285685
2.4931166,0.12,0.80725724
2.503129,0.12,0.8014615
2.5131416,0.12,0.7954802
2.523154,0.12,0.7893254
2.5331666,0.12,0.7830109
2.543179,0.12,0.7765483
2.5531917,0.12,0.7699545
2.563204,0.12,0.7632436
2.5732167,0.12,0.7564346
2.583229,0.12,0.7495435
2.5932417,0.12,0.74258786
2.603254,0.12,0.73558944
2.6132667,0.12,0.7285666
2.623279,0.12,0.72153884
2.6332917,0.12,0.7145259
2.643304,0.12,0.7075495
2.6533167,0.12,0.700627
2.6633291,0.12,0.69378155
2.6733418,0.12,0.68702954
2.6833541,0.12,0.6803934
2.6933668,0.12,0.67389125
2.7033792,0.12,0.6675381
2.7133918,0.12,0.66135234
2.7234044,0.12,0.6553511
2.733417,0.12,0.6495492
